CVE,Entidad,CVE_tipo,Periodo,Tipo,metro_area,iso_3166_2_code,census_fips_code,Cambio,Sigla
0,Nacional,2,28/06/2020,Parques,,,,-43,
0,Nacional,2,29/06/2020,Parques,,,,-37,
0,Nacional,2,30/06/2020,Parques,,,,-35,
0,Nacional,2,01/07/2020,Parques,,,,-36,
0,Nacional,2,02/07/2020,Parques,,,,-36,
0,Nacional,2,03/07/2020,Parques,,,,-37,
0,Nacional,2,04/07/2020,Parques,,,,-39,
0,Nacional,2,05/07/2020,Parques,,,,-44,
0,Nacional,2,06/07/2020,Parques,,,,-36,
0,Nacional,2,07/07/2020,Parques,,,,-36,
0,Nacional,2,08/07/2020,Parques,,,,-38,
0,Nacional,2,09/07/2020,Parques,,,,-38,
0,Nacional,2,10/07/2020,Parques,,,,-37,
0,Nacional,2,11/07/2020,Parques,,,,-39,
0,Nacional,2,12/07/2020,Parques,,,,-43,
0,Nacional,2,13/07/2020,Parques,,,,-35,
0,Nacional,2,14/07/2020,Parques,,,,-35,
0,Nacional,2,15/07/2020,Parques,,,,-34,
0,Nacional,2,16/07/2020,Parques,,,,-34,
0,Nacional,2,17/07/2020,Parques,,,,-36,
0,Nacional,2,18/07/2020,Parques,,,,-38,
0,Nacional,2,19/07/2020,Parques,,,,-41,
0,Nacional,2,20/07/2020,Parques,,,,-36,
0,Nacional,2,21/07/2020,Parques,,,,-35,
0,Nacional,2,22/07/2020,Parques,,,,-36,
0,Nacional,2,23/07/2020,Parques,,,,-36,
0,Nacional,2,24/07/2020,Parques,,,,-37,
0,Nacional,2,25/07/2020,Parques,,,,-37,
0,Nacional,2,26/07/2020,Parques,,,,-43,
0,Nacional,2,27/07/2020,Parques,,,,-38,
0,Nacional,2,28/07/2020,Parques,,,,-37,
0,Nacional,2,29/07/2020,Parques,,,,-37,
0,Nacional,2,30/07/2020,Parques,,,,-35,
0,Nacional,2,31/07/2020,Parques,,,,-36,
0,Nacional,2,01/08/2020,Parques,,,,-35,
0,Nacional,2,02/08/2020,Parques,,,,-39,
0,Nacional,2,03/08/2020,Parques,,,,-34,
0,Nacional,2,04/08/2020,Parques,,,,-33,
0,Nacional,2,05/08/2020,Parques,,,,-32,
0,Nacional,2,06/08/2020,Parques,,,,-33,
0,Nacional,2,07/08/2020,Parques,,,,-34,
0,Nacional,2,08/08/2020,Parques,,,,-35,
0,Nacional,2,09/08/2020,Parques,,,,-39,
0,Nacional,2,10/08/2020,Parques,,,,-34,
0,Nacional,2,11/08/2020,Parques,,,,-33,
0,Nacional,2,12/08/2020,Parques,,,,-33,
0,Nacional,2,13/08/2020,Parques,,,,-32,
0,Nacional,2,14/08/2020,Parques,,,,-33,
0,Nacional,2,15/08/2020,Parques,,,,-31,
0,Nacional,2,16/08/2020,Parques,,,,-34,
0,Nacional,2,17/08/2020,Parques,,,,-34,
0,Nacional,2,18/08/2020,Parques,,,,-33,
0,Nacional,2,19/08/2020,Parques,,,,-34,
0,Nacional,2,20/08/2020,Parques,,,,-34,
0,Nacional,2,21/08/2020,Parques,,,,-33,
0,Nacional,2,22/08/2020,Parques,,,,-33,
0,Nacional,2,23/08/2020,Parques,,,,-36,
0,Nacional,2,24/08/2020,Parques,,,,-36,
0,Nacional,2,25/08/2020,Parques,,,,-35,
0,Nacional,2,26/08/2020,Parques,,,,-35,
0,Nacional,2,27/08/2020,Parques,,,,-36,
0,Nacional,2,28/08/2020,Parques,,,,-34,
0,Nacional,2,29/08/2020,Parques,,,,-32,
0,Nacional,2,30/08/2020,Parques,,,,-33,
0,Nacional,2,31/08/2020,Parques,,,,-33,
0,Nacional,2,01/09/2020,Parques,,,,-30,
0,Nacional,2,02/09/2020,Parques,,,,-31,
0,Nacional,2,03/09/2020,Parques,,,,-32,
0,Nacional,2,04/09/2020,Parques,,,,-34,
0,Nacional,2,05/09/2020,Parques,,,,-34,
0,Nacional,2,06/09/2020,Parques,,,,-36,
0,Nacional,2,07/09/2020,Parques,,,,-34,
0,Nacional,2,08/09/2020,Parques,,,,-33,
0,Nacional,2,09/09/2020,Parques,,,,-34,
0,Nacional,2,10/09/2020,Parques,,,,-35,
0,Nacional,2,11/09/2020,Parques,,,,-33,
0,Nacional,2,12/09/2020,Parques,,,,-30,
0,Nacional,2,13/09/2020,Parques,,,,-31,
0,Nacional,2,14/09/2020,Parques,,,,-31,
0,Nacional,2,15/09/2020,Parques,,,,-27,
0,Nacional,2,16/09/2020,Parques,,,,-38,
0,Nacional,2,17/09/2020,Parques,,,,-35,
0,Nacional,2,18/09/2020,Parques,,,,-37,
0,Nacional,2,19/09/2020,Parques,,,,-34,
0,Nacional,2,20/09/2020,Parques,,,,-34,
0,Nacional,2,21/09/2020,Parques,,,,-37,
0,Nacional,2,22/09/2020,Parques,,,,-38,
0,Nacional,2,23/09/2020,Parques,,,,-40,
0,Nacional,2,24/09/2020,Parques,,,,-42,
0,Nacional,2,25/09/2020,Parques,,,,-42,
0,Nacional,2,26/09/2020,Parques,,,,-39,
0,Nacional,2,27/09/2020,Parques,,,,-39,
0,Nacional,2,28/09/2020,Parques,,,,-42,
0,Nacional,2,29/09/2020,Parques,,,,-42,
0,Nacional,2,30/09/2020,Parques,,,,-39,
0,Nacional,2,01/10/2020,Parques,,,,-39,
0,Nacional,2,02/10/2020,Parques,,,,-39,
0,Nacional,2,03/10/2020,Parques,,,,-37,
0,Nacional,2,04/10/2020,Parques,,,,-35,
0,Nacional,2,05/10/2020,Parques,,,,-39,
0,Nacional,2,06/10/2020,Parques,,,,-38,
0,Nacional,2,07/10/2020,Parques,,,,-40,
0,Nacional,2,08/10/2020,Parques,,,,-38,
0,Nacional,2,09/10/2020,Parques,,,,-38,
0,Nacional,2,10/10/2020,Parques,,,,-35,
0,Nacional,2,11/10/2020,Parques,,,,-34,
0,Nacional,2,12/10/2020,Parques,,,,-39,
0,Nacional,2,13/10/2020,Parques,,,,-38,
0,Nacional,2,14/10/2020,Parques,,,,-37,
0,Nacional,2,15/10/2020,Parques,,,,-36,
0,Nacional,2,16/10/2020,Parques,,,,-38,
0,Nacional,2,17/10/2020,Parques,,,,-34,
0,Nacional,2,18/10/2020,Parques,,,,-33,
0,Nacional,2,19/10/2020,Parques,,,,-39,
0,Nacional,2,20/10/2020,Parques,,,,-37,
0,Nacional,2,21/10/2020,Parques,,,,-37,
0,Nacional,2,22/10/2020,Parques,,,,-36,
0,Nacional,2,23/10/2020,Parques,,,,-36,
0,Nacional,2,24/10/2020,Parques,,,,-34,
0,Nacional,2,25/10/2020,Parques,,,,-32,
0,Nacional,2,26/10/2020,Parques,,,,-38,
0,Nacional,2,27/10/2020,Parques,,,,-39,
0,Nacional,2,28/10/2020,Parques,,,,-38,
0,Nacional,2,29/10/2020,Parques,,,,-38,
0,Nacional,2,30/10/2020,Parques,,,,-37,
0,Nacional,2,31/10/2020,Parques,,,,-34,
0,Nacional,2,01/11/2020,Parques,,,,-36,
0,Nacional,2,02/11/2020,Parques,,,,-41,
0,Nacional,2,03/11/2020,Parques,,,,-40,
0,Nacional,2,04/11/2020,Parques,,,,-41,
0,Nacional,2,05/11/2020,Parques,,,,-42,
0,Nacional,2,06/11/2020,Parques,,,,-43,
0,Nacional,2,07/11/2020,Parques,,,,-42,
0,Nacional,2,08/11/2020,Parques,,,,-41,
0,Nacional,2,09/11/2020,Parques,,,,-41,
0,Nacional,2,10/11/2020,Parques,,,,-40,
0,Nacional,2,11/11/2020,Parques,,,,-40,
0,Nacional,2,12/11/2020,Parques,,,,-40,
0,Nacional,2,13/11/2020,Parques,,,,-38,
0,Nacional,2,14/11/2020,Parques,,,,-36,
0,Nacional,2,15/11/2020,Parques,,,,-32,
0,Nacional,2,16/11/2020,Parques,,,,-37,
0,Nacional,2,17/11/2020,Parques,,,,-40,
0,Nacional,2,18/11/2020,Parques,,,,-41,
0,Nacional,2,19/11/2020,Parques,,,,-40,
0,Nacional,2,20/11/2020,Parques,,,,-41,
0,Nacional,2,21/11/2020,Parques,,,,-39,
0,Nacional,2,22/11/2020,Parques,,,,-37,
0,Nacional,2,23/11/2020,Parques,,,,-40,
0,Nacional,2,24/11/2020,Parques,,,,-38,
0,Nacional,2,25/11/2020,Parques,,,,-38,
0,Nacional,2,26/11/2020,Parques,,,,-39,
0,Nacional,2,27/11/2020,Parques,,,,-38,
0,Nacional,2,28/11/2020,Parques,,,,-36,
0,Nacional,2,29/11/2020,Parques,,,,-35,
0,Nacional,2,30/11/2020,Parques,,,,-40,
0,Nacional,2,01/12/2020,Parques,,,,-36,
0,Nacional,2,02/12/2020,Parques,,,,-37,
0,Nacional,2,03/12/2020,Parques,,,,-38,
0,Nacional,2,04/12/2020,Parques,,,,-40,
0,Nacional,2,05/12/2020,Parques,,,,-36,
0,Nacional,2,06/12/2020,Parques,,,,-36,
0,Nacional,2,07/12/2020,Parques,,,,-39,
0,Nacional,2,08/12/2020,Parques,,,,-37,
0,Nacional,2,09/12/2020,Parques,,,,-36,
0,Nacional,2,10/12/2020,Parques,,,,-35,
0,Nacional,2,11/12/2020,Parques,,,,-34,
0,Nacional,2,12/12/2020,Parques,,,,-32,
0,Nacional,2,13/12/2020,Parques,,,,-31,
0,Nacional,2,14/12/2020,Parques,,,,-34,
0,Nacional,2,15/12/2020,Parques,,,,-30,
0,Nacional,3,15/02/2020,Transporte público,,,,4,
0,Nacional,3,16/02/2020,Transporte público,,,,6,
0,Nacional,3,17/02/2020,Transporte público,,,,5,
0,Nacional,3,18/02/2020,Transporte público,,,,2,
0,Nacional,3,19/02/2020,Transporte público,,,,3,
0,Nacional,3,20/02/2020,Transporte público,,,,3,
0,Nacional,3,21/02/2020,Transporte público,,,,4,
0,Nacional,3,22/02/2020,Transporte público,,,,4,
0,Nacional,3,23/02/2020,Transporte público,,,,7,
0,Nacional,3,24/02/2020,Transporte público,,,,4,
0,Nacional,3,25/02/2020,Transporte público,,,,2,
0,Nacional,3,26/02/2020,Transporte público,,,,1,
0,Nacional,3,27/02/2020,Transporte público,,,,2,
0,Nacional,3,28/02/2020,Transporte público,,,,6,
0,Nacional,3,29/02/2020,Transporte público,,,,5,
0,Nacional,3,01/03/2020,Transporte público,,,,7,
0,Nacional,3,02/03/2020,Transporte público,,,,4,
0,Nacional,3,03/03/2020,Transporte público,,,,2,
0,Nacional,3,04/03/2020,Transporte público,,,,3,
0,Nacional,3,05/03/2020,Transporte público,,,,3,
0,Nacional,3,06/03/2020,Transporte público,,,,3,
0,Nacional,3,07/03/2020,Transporte público,,,,2,
0,Nacional,3,08/03/2020,Transporte público,,,,4,
0,Nacional,3,09/03/2020,Transporte público,,,,-17,
0,Nacional,3,10/03/2020,Transporte público,,,,3,
0,Nacional,3,11/03/2020,Transporte público,,,,2,
0,Nacional,3,12/03/2020,Transporte público,,,,3,
0,Nacional,3,13/03/2020,Transporte público,,,,5,
0,Nacional,3,14/03/2020,Transporte público,,,,4,
0,Nacional,3,15/03/2020,Transporte público,,,,-4,
0,Nacional,3,16/03/2020,Transporte público,,,,-30,
0,Nacional,3,17/03/2020,Transporte público,,,,-9,
0,Nacional,3,18/03/2020,Transporte público,,,,-17,
0,Nacional,3,19/03/2020,Transporte público,,,,-22,
0,Nacional,3,20/03/2020,Transporte público,,,,-26,
0,Nacional,3,21/03/2020,Transporte público,,,,-29,
0,Nacional,3,22/03/2020,Transporte público,,,,-33,
0,Nacional,3,23/03/2020,Transporte público,,,,-37,
0,Nacional,3,24/03/2020,Transporte público,,,,-41,
0,Nacional,3,25/03/2020,Transporte público,,,,-44,
0,Nacional,3,26/03/2020,Transporte público,,,,-46,
0,Nacional,3,27/03/2020,Transporte público,,,,-47,
0,Nacional,3,28/03/2020,Transporte público,,,,-43,
0,Nacional,3,29/03/2020,Transporte público,,,,-47,
0,Nacional,3,30/03/2020,Transporte público,,,,-47,
0,Nacional,3,31/03/2020,Transporte público,,,,-48,
0,Nacional,3,01/04/2020,Transporte público,,,,-50,
0,Nacional,3,02/04/2020,Transporte público,,,,-52,
0,Nacional,3,03/04/2020,Transporte público,,,,-52,
0,Nacional,3,04/04/2020,Transporte público,,,,-48,
0,Nacional,3,05/04/2020,Transporte público,,,,-51,
0,Nacional,3,06/04/2020,Transporte público,,,,-54,
0,Nacional,3,07/04/2020,Transporte público,,,,-56,
0,Nacional,3,08/04/2020,Transporte público,,,,-55,
0,Nacional,3,09/04/2020,Transporte público,,,,-62,
0,Nacional,3,10/04/2020,Transporte público,,,,-72,
0,Nacional,3,11/04/2020,Transporte público,,,,-63,
0,Nacional,3,12/04/2020,Transporte público,,,,-57,
0,Nacional,3,13/04/2020,Transporte público,,,,-56,
0,Nacional,3,14/04/2020,Transporte público,,,,-57,
0,Nacional,3,15/04/2020,Transporte público,,,,-56,
0,Nacional,3,16/04/2020,Transporte público,,,,-57,
0,Nacional,3,17/04/2020,Transporte público,,,,-58,
0,Nacional,3,18/04/2020,Transporte público,,,,-55,
0,Nacional,3,19/04/2020,Transporte público,,,,-56,
0,Nacional,3,20/04/2020,Transporte público,,,,-57,
0,Nacional,3,21/04/2020,Transporte público,,,,-60,
0,Nacional,3,22/04/2020,Transporte público,,,,-60,
0,Nacional,3,23/04/2020,Transporte público,,,,-61,
0,Nacional,3,24/04/2020,Transporte público,,,,-62,
0,Nacional,3,25/04/2020,Transporte público,,,,-58,
0,Nacional,3,26/04/2020,Transporte público,,,,-59,
0,Nacional,3,27/04/2020,Transporte público,,,,-60,
0,Nacional,3,28/04/2020,Transporte público,,,,-61,
0,Nacional,3,29/04/2020,Transporte público,,,,-60,
0,Nacional,3,30/04/2020,Transporte público,,,,-57,
0,Nacional,3,01/05/2020,Transporte público,,,,-67,
0,Nacional,3,02/05/2020,Transporte público,,,,-57,
0,Nacional,3,03/05/2020,Transporte público,,,,-58,
0,Nacional,3,04/05/2020,Transporte público,,,,-59,
0,Nacional,3,05/05/2020,Transporte público,,,,-61,
0,Nacional,3,06/05/2020,Transporte público,,,,-61,
0,Nacional,3,07/05/2020,Transporte público,,,,-62,
0,Nacional,3,08/05/2020,Transporte público,,,,-61,
0,Nacional,3,09/05/2020,Transporte público,,,,-56,
0,Nacional,3,10/05/2020,Transporte público,,,,-57,
0,Nacional,3,11/05/2020,Transporte público,,,,-60,
0,Nacional,3,12/05/2020,Transporte público,,,,-60,
0,Nacional,3,13/05/2020,Transporte público,,,,-61,
0,Nacional,3,14/05/2020,Transporte público,,,,-60,
0,Nacional,3,15/05/2020,Transporte público,,,,-58,
0,Nacional,3,16/05/2020,Transporte público,,,,-53,
0,Nacional,3,17/05/2020,Transporte público,,,,-56,
0,Nacional,3,18/05/2020,Transporte público,,,,-57,
0,Nacional,3,19/05/2020,Transporte público,,,,-58,
0,Nacional,3,20/05/2020,Transporte público,,,,-58,
0,Nacional,3,21/05/2020,Transporte público,,,,-58,
0,Nacional,3,22/05/2020,Transporte público,,,,-58,
0,Nacional,3,23/05/2020,Transporte público,,,,-53,
0,Nacional,3,24/05/2020,Transporte público,,,,-55,
0,Nacional,3,25/05/2020,Transporte público,,,,-56,
0,Nacional,3,26/05/2020,Transporte público,,,,-58,
0,Nacional,3,27/05/2020,Transporte público,,,,-59,
0,Nacional,3,28/05/2020,Transporte público,,,,-58,
0,Nacional,3,29/05/2020,Transporte público,,,,-56,
0,Nacional,3,30/05/2020,Transporte público,,,,-50,
0,Nacional,3,31/05/2020,Transporte público,,,,-52,
0,Nacional,3,01/06/2020,Transporte público,,,,-52,
0,Nacional,3,02/06/2020,Transporte público,,,,-54,
0,Nacional,3,03/06/2020,Transporte público,,,,-54,
0,Nacional,3,04/06/2020,Transporte público,,,,-55,
0,Nacional,3,05/06/2020,Transporte público,,,,-55,
0,Nacional,3,06/06/2020,Transporte público,,,,-49,
0,Nacional,3,07/06/2020,Transporte público,,,,-51,
0,Nacional,3,08/06/2020,Transporte público,,,,-53,
0,Nacional,3,09/06/2020,Transporte público,,,,-55,
0,Nacional,3,10/06/2020,Transporte público,,,,-54,
0,Nacional,3,11/06/2020,Transporte público,,,,-54,
0,Nacional,3,12/06/2020,Transporte público,,,,-53,
0,Nacional,3,13/06/2020,Transporte público,,,,-47,
0,Nacional,3,14/06/2020,Transporte público,,,,-49,
0,Nacional,3,15/06/2020,Transporte público,,,,-49,
0,Nacional,3,16/06/2020,Transporte público,,,,-50,
0,Nacional,3,17/06/2020,Transporte público,,,,-51,
0,Nacional,3,18/06/2020,Transporte público,,,,-51,
0,Nacional,3,19/06/2020,Transporte público,,,,-50,
0,Nacional,3,20/06/2020,Transporte público,,,,-44,
0,Nacional,3,21/06/2020,Transporte público,,,,-47,
0,Nacional,3,22/06/2020,Transporte público,,,,-51,
0,Nacional,3,23/06/2020,Transporte público,,,,-52,
0,Nacional,3,24/06/2020,Transporte público,,,,-51,
0,Nacional,3,25/06/2020,Transporte público,,,,-52,
0,Nacional,3,26/06/2020,Transporte público,,,,-51,
0,Nacional,3,27/06/2020,Transporte público,,,,-44,
0,Nacional,3,28/06/2020,Transporte público,,,,-46,
0,Nacional,3,29/06/2020,Transporte público,,,,-48,
0,Nacional,3,30/06/2020,Transporte público,,,,-48,
0,Nacional,3,01/07/2020,Transporte público,,,,-47,
0,Nacional,3,02/07/2020,Transporte público,,,,-47,
0,Nacional,3,03/07/2020,Transporte público,,,,-47,
0,Nacional,3,04/07/2020,Transporte público,,,,-43,
0,Nacional,3,05/07/2020,Transporte público,,,,-44,
0,Nacional,3,06/07/2020,Transporte público,,,,-46,
0,Nacional,3,07/07/2020,Transporte público,,,,-48,
0,Nacional,3,08/07/2020,Transporte público,,,,-48,
0,Nacional,3,09/07/2020,Transporte público,,,,-48,
0,Nacional,3,10/07/2020,Transporte público,,,,-47,
0,Nacional,3,11/07/2020,Transporte público,,,,-41,
0,Nacional,3,12/07/2020,Transporte público,,,,-43,
0,Nacional,3,13/07/2020,Transporte público,,,,-46,
0,Nacional,3,14/07/2020,Transporte público,,,,-47,
0,Nacional,3,15/07/2020,Transporte público,,,,-45,
0,Nacional,3,16/07/2020,Transporte público,,,,-45,
0,Nacional,3,17/07/2020,Transporte público,,,,-45,
0,Nacional,3,18/07/2020,Transporte público,,,,-39,
0,Nacional,3,19/07/2020,Transporte público,,,,-41,
0,Nacional,3,20/07/2020,Transporte público,,,,-45,
0,Nacional,3,21/07/2020,Transporte público,,,,-46,
0,Nacional,3,22/07/2020,Transporte público,,,,-46,
0,Nacional,3,23/07/2020,Transporte público,,,,-46,
0,Nacional,3,24/07/2020,Transporte público,,,,-46,
0,Nacional,3,25/07/2020,Transporte público,,,,-40,
0,Nacional,3,26/07/2020,Transporte público,,,,-43,
0,Nacional,3,27/07/2020,Transporte público,,,,-47,
0,Nacional,3,28/07/2020,Transporte público,,,,-46,
0,Nacional,3,29/07/2020,Transporte público,,,,-46,
0,Nacional,3,30/07/2020,Transporte público,,,,-45,
0,Nacional,3,31/07/2020,Transporte público,,,,-43,
0,Nacional,3,01/08/2020,Transporte público,,,,-36,
0,Nacional,3,02/08/2020,Transporte público,,,,-38,
0,Nacional,3,03/08/2020,Transporte público,,,,-42,
0,Nacional,3,04/08/2020,Transporte público,,,,-43,
0,Nacional,3,05/08/2020,Transporte público,,,,-43,
0,Nacional,3,06/08/2020,Transporte público,,,,-44,
0,Nacional,3,07/08/2020,Transporte público,,,,-43,
0,Nacional,3,08/08/2020,Transporte público,,,,-38,
0,Nacional,3,09/08/2020,Transporte público,,,,-39,
0,Nacional,3,10/08/2020,Transporte público,,,,-42,
0,Nacional,3,11/08/2020,Transporte público,,,,-43,
0,Nacional,3,12/08/2020,Transporte público,,,,-44,
0,Nacional,3,13/08/2020,Transporte público,,,,-43,
0,Nacional,3,14/08/2020,Transporte público,,,,-41,
0,Nacional,3,15/08/2020,Transporte público,,,,-33,
0,Nacional,3,16/08/2020,Transporte público,,,,-33,
0,Nacional,3,17/08/2020,Transporte público,,,,-41,
0,Nacional,3,18/08/2020,Transporte público,,,,-42,
0,Nacional,3,19/08/2020,Transporte público,,,,-42,
0,Nacional,3,20/08/2020,Transporte público,,,,-42,
0,Nacional,3,21/08/2020,Transporte público,,,,-41,
0,Nacional,3,22/08/2020,Transporte público,,,,-34,
0,Nacional,3,23/08/2020,Transporte público,,,,-34,
0,Nacional,3,24/08/2020,Transporte público,,,,-42,
0,Nacional,3,25/08/2020,Transporte público,,,,-43,
0,Nacional,3,26/08/2020,Transporte público,,,,-43,
0,Nacional,3,27/08/2020,Transporte público,,,,-43,
0,Nacional,3,28/08/2020,Transporte público,,,,-41,
0,Nacional,3,29/08/2020,Transporte público,,,,-33,
0,Nacional,3,30/08/2020,Transporte público,,,,-32,
0,Nacional,3,31/08/2020,Transporte público,,,,-40,
0,Nacional,3,01/09/2020,Transporte público,,,,-40,
0,Nacional,3,02/09/2020,Transporte público,,,,-41,
0,Nacional,3,03/09/2020,Transporte público,,,,-41,
0,Nacional,3,04/09/2020,Transporte público,,,,-41,
0,Nacional,3,05/09/2020,Transporte público,,,,-34,
0,Nacional,3,06/09/2020,Transporte público,,,,-35,
0,Nacional,3,07/09/2020,Transporte público,,,,-40,
0,Nacional,3,08/09/2020,Transporte público,,,,-42,
0,Nacional,3,09/09/2020,Transporte público,,,,-42,
0,Nacional,3,10/09/2020,Transporte público,,,,-41,
0,Nacional,3,11/09/2020,Transporte público,,,,-40,
0,Nacional,3,12/09/2020,Transporte público,,,,-32,
0,Nacional,3,13/09/2020,Transporte público,,,,-32,
0,Nacional,3,14/09/2020,Transporte público,,,,-37,
0,Nacional,3,15/09/2020,Transporte público,,,,-40,
0,Nacional,3,16/09/2020,Transporte público,,,,-62,
0,Nacional,3,17/09/2020,Transporte público,,,,-41,
0,Nacional,3,18/09/2020,Transporte público,,,,-41,
0,Nacional,3,19/09/2020,Transporte público,,,,-33,
0,Nacional,3,20/09/2020,Transporte público,,,,-32,
0,Nacional,3,21/09/2020,Transporte público,,,,-39,
0,Nacional,3,22/09/2020,Transporte público,,,,-41,
0,Nacional,3,23/09/2020,Transporte público,,,,-42,
0,Nacional,3,24/09/2020,Transporte público,,,,-42,
0,Nacional,3,25/09/2020,Transporte público,,,,-40,
0,Nacional,3,26/09/2020,Transporte público,,,,-32,
0,Nacional,3,27/09/2020,Transporte público,,,,-32,
0,Nacional,3,28/09/2020,Transporte público,,,,-40,
0,Nacional,3,29/09/2020,Transporte público,,,,-42,
0,Nacional,3,30/09/2020,Transporte público,,,,-38,
0,Nacional,3,01/10/2020,Transporte público,,,,-37,
0,Nacional,3,02/10/2020,Transporte público,,,,-35,
0,Nacional,3,03/10/2020,Transporte público,,,,-27,
0,Nacional,3,04/10/2020,Transporte público,,,,-25,
0,Nacional,3,05/10/2020,Transporte público,,,,-36,
0,Nacional,3,06/10/2020,Transporte público,,,,-38,
0,Nacional,3,07/10/2020,Transporte público,,,,-40,
0,Nacional,3,08/10/2020,Transporte público,,,,-39,
0,Nacional,3,09/10/2020,Transporte público,,,,-38,
0,Nacional,3,10/10/2020,Transporte público,,,,-29,
0,Nacional,3,11/10/2020,Transporte público,,,,-29,
0,Nacional,3,12/10/2020,Transporte público,,,,-38,
0,Nacional,3,13/10/2020,Transporte público,,,,-38,
0,Nacional,3,14/10/2020,Transporte público,,,,-36,
0,Nacional,3,15/10/2020,Transporte público,,,,-34,
0,Nacional,3,16/10/2020,Transporte público,,,,-33,
0,Nacional,3,17/10/2020,Transporte público,,,,-24,
0,Nacional,3,18/10/2020,Transporte público,,,,-23,
0,Nacional,3,19/10/2020,Transporte público,,,,-35,
0,Nacional,3,20/10/2020,Transporte público,,,,-36,
0,Nacional,3,21/10/2020,Transporte público,,,,-36,
0,Nacional,3,22/10/2020,Transporte público,,,,-36,
0,Nacional,3,23/10/2020,Transporte público,,,,-34,
0,Nacional,3,24/10/2020,Transporte público,,,,-25,
0,Nacional,3,25/10/2020,Transporte público,,,,-24,
0,Nacional,3,26/10/2020,Transporte público,,,,-34,
0,Nacional,3,27/10/2020,Transporte público,,,,-36,
0,Nacional,3,28/10/2020,Transporte público,,,,-36,
0,Nacional,3,29/10/2020,Transporte público,,,,-35,
0,Nacional,3,30/10/2020,Transporte público,,,,-32,
0,Nacional,3,31/10/2020,Transporte público,,,,-25,
0,Nacional,3,01/11/2020,Transporte público,,,,-28,
0,Nacional,3,02/11/2020,Transporte público,,,,-45,
0,Nacional,3,03/11/2020,Transporte público,,,,-35,
0,Nacional,3,04/11/2020,Transporte público,,,,-36,
0,Nacional,3,05/11/2020,Transporte público,,,,-37,
0,Nacional,3,06/11/2020,Transporte público,,,,-36,
0,Nacional,3,07/11/2020,Transporte público,,,,-30,
0,Nacional,3,08/11/2020,Transporte público,,,,-28,
0,Nacional,3,09/11/2020,Transporte público,,,,-35,
0,Nacional,3,10/11/2020,Transporte público,,,,-36,
0,Nacional,3,11/11/2020,Transporte público,,,,-36,
0,Nacional,3,12/11/2020,Transporte público,,,,-35,
0,Nacional,3,13/11/2020,Transporte público,,,,-31,
0,Nacional,3,14/11/2020,Transporte público,,,,-21,
0,Nacional,3,15/11/2020,Transporte público,,,,-22,
0,Nacional,3,16/11/2020,Transporte público,,,,-44,
0,Nacional,3,17/11/2020,Transporte público,,,,-34,
0,Nacional,3,18/11/2020,Transporte público,,,,-35,
0,Nacional,3,19/11/2020,Transporte público,,,,-35,
0,Nacional,3,20/11/2020,Transporte público,,,,-33,
0,Nacional,3,21/11/2020,Transporte público,,,,-26,
0,Nacional,3,22/11/2020,Transporte público,,,,-24,
0,Nacional,3,23/11/2020,Transporte público,,,,-34,
0,Nacional,3,24/11/2020,Transporte público,,,,-35,
0,Nacional,3,25/11/2020,Transporte público,,,,-35,
0,Nacional,3,26/11/2020,Transporte público,,,,-35,
0,Nacional,3,27/11/2020,Transporte público,,,,-33,
0,Nacional,3,28/11/2020,Transporte público,,,,-23,
0,Nacional,3,29/11/2020,Transporte público,,,,-21,
0,Nacional,3,30/11/2020,Transporte público,,,,-32,
0,Nacional,3,01/12/2020,Transporte público,,,,-32,
0,Nacional,3,02/12/2020,Transporte público,,,,-33,
0,Nacional,3,03/12/2020,Transporte público,,,,-33,
0,Nacional,3,04/12/2020,Transporte público,,,,-32,
0,Nacional,3,05/12/2020,Transporte público,,,,-22,
