periodo,fecha,cve_ent,Estado,Sigla,sexo,tipo_paciente,positivos,fallecimientos,sospechosos,merge
2020-04-15,15/04/2020,26,Sonora,Son,1,2,20,7,37,0
2020-04-15,15/04/2020,26,Sonora,Son,2,1,26,0,47,0
2020-04-15,15/04/2020,26,Sonora,Son,2,2,11,2,24,0
2020-04-15,15/04/2020,27,Tabasco,Tab,1,1,80,2,141,0
2020-04-15,15/04/2020,27,Tabasco,Tab,1,2,25,8,22,0
2020-04-15,15/04/2020,27,Tabasco,Tab,2,1,77,3,166,0
2020-04-15,15/04/2020,27,Tabasco,Tab,2,2,33,9,34,0
2020-04-15,15/04/2020,28,Tamaulipas,Tamps,1,1,25,0,65,0
2020-04-15,15/04/2020,28,Tamaulipas,Tamps,1,2,4,2,23,0
2020-04-15,15/04/2020,28,Tamaulipas,Tamps,2,1,27,2,100,0
2020-04-15,15/04/2020,28,Tamaulipas,Tamps,2,2,8,0,29,0
2020-04-15,15/04/2020,29,Tlaxcala,Tlax,1,1,23,0,39,0
2020-04-15,15/04/2020,29,Tlaxcala,Tlax,1,2,3,1,5,0
2020-04-15,15/04/2020,29,Tlaxcala,Tlax,2,1,18,1,37,0
2020-04-15,15/04/2020,29,Tlaxcala,Tlax,2,2,11,2,11,0
2020-04-15,15/04/2020,30,Veracruz,Ver,1,1,30,0,219,0
2020-04-15,15/04/2020,30,Veracruz,Ver,1,2,21,3,27,0
2020-04-15,15/04/2020,30,Veracruz,Ver,2,1,37,0,166,0
2020-04-15,15/04/2020,30,Veracruz,Ver,2,2,26,3,37,0
2020-04-15,15/04/2020,31,Yucatán,Yuc,1,1,54,0,75,0
2020-04-15,15/04/2020,31,Yucatán,Yuc,1,2,5,2,11,0
2020-04-15,15/04/2020,31,Yucatán,Yuc,2,1,53,0,61,0
2020-04-15,15/04/2020,31,Yucatán,Yuc,2,2,20,5,19,0
2020-04-15,15/04/2020,32,Zacatecas,Zac,1,1,4,0,30,0
2020-04-15,15/04/2020,32,Zacatecas,Zac,1,2,1,0,7,0
2020-04-15,15/04/2020,32,Zacatecas,Zac,2,1,7,0,24,0
2020-04-15,15/04/2020,32,Zacatecas,Zac,2,2,7,2,19,0
2020-04-16,16/04/2020,1,Aguascalientes,Ags,1,1,32,0,29,0
2020-04-16,16/04/2020,1,Aguascalientes,Ags,1,2,3,0,7,0
2020-04-16,16/04/2020,1,Aguascalientes,Ags,2,1,29,0,33,0
2020-04-16,16/04/2020,1,Aguascalientes,Ags,2,2,7,2,8,0
2020-04-16,16/04/2020,2,Baja California,BC,1,1,157,1,232,0
2020-04-16,16/04/2020,2,Baja California,BC,1,2,78,7,136,0
2020-04-16,16/04/2020,2,Baja California,BC,2,1,161,0,202,0
2020-04-16,16/04/2020,2,Baja California,BC,2,2,108,22,192,0
2020-04-16,16/04/2020,3,Baja California Sur,BCS,1,1,69,0,143,0
2020-04-16,16/04/2020,3,Baja California Sur,BCS,1,2,5,1,19,0
2020-04-16,16/04/2020,3,Baja California Sur,BCS,2,1,82,3,98,0
2020-04-16,16/04/2020,3,Baja California Sur,BCS,2,2,10,2,16,0
2020-04-16,16/04/2020,4,Campeche,Camp,1,1,5,0,15,0
2020-04-16,16/04/2020,4,Campeche,Camp,1,2,3,1,6,0
2020-04-16,16/04/2020,4,Campeche,Camp,2,1,15,0,15,0
2020-04-16,16/04/2020,4,Campeche,Camp,2,2,5,1,7,0
2020-04-16,16/04/2020,5,Coahuila,Coah,1,1,85,1,419,0
2020-04-16,16/04/2020,5,Coahuila,Coah,1,2,11,6,71,0
2020-04-16,16/04/2020,5,Coahuila,Coah,2,1,110,1,380,0
2020-04-16,16/04/2020,5,Coahuila,Coah,2,2,14,8,52,0
2020-04-16,16/04/2020,6,Colima,Col,1,1,2,0,8,0
2020-04-16,16/04/2020,6,Colima,Col,1,2,1,0,5,0
2020-04-16,16/04/2020,6,Colima,Col,2,1,3,0,8,0
2020-04-16,16/04/2020,6,Colima,Col,2,2,2,0,9,0
2020-04-16,16/04/2020,7,Chiapas,Chis,1,1,11,0,23,0
2020-04-16,16/04/2020,7,Chiapas,Chis,1,2,3,0,8,0
2020-04-16,16/04/2020,7,Chiapas,Chis,2,1,31,0,21,0
2020-04-16,16/04/2020,7,Chiapas,Chis,2,2,10,3,9,0
2020-04-16,16/04/2020,8,Chihuahua,Chih,1,1,13,0,50,0
2020-04-16,16/04/2020,8,Chihuahua,Chih,1,2,29,5,36,0
2020-04-16,16/04/2020,8,Chihuahua,Chih,2,1,14,0,55,0
2020-04-16,16/04/2020,8,Chihuahua,Chih,2,2,51,18,61,0
2020-04-16,16/04/2020,9,Ciudad de México,CDMX,1,1,457,4,861,0
2020-04-16,16/04/2020,9,Ciudad de México,CDMX,1,2,186,21,198,0
2020-04-16,16/04/2020,9,Ciudad de México,CDMX,2,1,556,7,738,0
2020-04-16,16/04/2020,9,Ciudad de México,CDMX,2,2,393,70,333,0
2020-04-16,16/04/2020,10,Durango,Dgo,1,1,6,0,41,0
2020-04-16,16/04/2020,10,Durango,Dgo,1,2,2,1,9,0
2020-04-16,16/04/2020,10,Durango,Dgo,2,1,6,0,31,0
2020-04-16,16/04/2020,10,Durango,Dgo,2,2,4,3,8,0
2020-04-16,16/04/2020,11,Guanajuato,Gto,1,1,38,0,128,0
2020-04-16,16/04/2020,11,Guanajuato,Gto,1,2,15,1,21,0
2020-04-16,16/04/2020,11,Guanajuato,Gto,2,1,33,1,101,0
2020-04-16,16/04/2020,11,Guanajuato,Gto,2,2,11,4,30,0
2020-04-16,16/04/2020,12,Guerrero,Gro,1,1,30,0,66,0
2020-04-16,16/04/2020,12,Guerrero,Gro,1,2,8,5,7,0
2020-04-16,16/04/2020,12,Guerrero,Gro,2,1,36,0,59,0
2020-04-16,16/04/2020,12,Guerrero,Gro,2,2,29,4,17,0
2020-04-16,16/04/2020,13,Hidalgo,Hgo,1,1,18,0,26,0
2020-04-16,16/04/2020,13,Hidalgo,Hgo,1,2,7,1,8,0
2020-04-16,16/04/2020,13,Hidalgo,Hgo,2,1,22,2,15,0
2020-04-16,16/04/2020,13,Hidalgo,Hgo,2,2,22,7,10,0
2020-04-16,16/04/2020,14,Jalisco,Jal,1,1,62,1,324,0
2020-04-16,16/04/2020,14,Jalisco,Jal,1,2,10,1,42,0
2020-04-16,16/04/2020,14,Jalisco,Jal,2,1,84,1,203,0
2020-04-16,16/04/2020,14,Jalisco,Jal,2,2,24,8,31,0
2020-04-16,16/04/2020,15,México,Mex,1,1,231,1,532,0
2020-04-16,16/04/2020,15,México,Mex,1,2,142,15,201,0
2020-04-16,16/04/2020,15,México,Mex,2,1,254,2,423,0
2020-04-16,16/04/2020,15,México,Mex,2,2,276,37,345,0
2020-04-16,16/04/2020,16,Michoacán,Mich,1,1,26,1,96,0
2020-04-16,16/04/2020,16,Michoacán,Mich,1,2,10,3,36,0
2020-04-16,16/04/2020,16,Michoacán,Mich,2,1,22,2,75,0
2020-04-16,16/04/2020,16,Michoacán,Mich,2,2,27,7,26,0
2020-04-16,16/04/2020,17,Morelos,Mor,1,1,14,0,28,0
2020-04-16,16/04/2020,17,Morelos,Mor,1,2,15,4,16,0
2020-04-16,16/04/2020,17,Morelos,Mor,2,1,19,1,29,0
2020-04-16,16/04/2020,17,Morelos,Mor,2,2,17,5,26,0
2020-04-16,16/04/2020,18,Nayarit,Nay,1,1,12,0,26,0
2020-04-16,16/04/2020,18,Nayarit,Nay,1,2,6,3,8,0
2020-04-16,16/04/2020,18,Nayarit,Nay,2,1,6,0,16,0
2020-04-16,16/04/2020,18,Nayarit,Nay,2,2,7,2,7,0
2020-04-16,16/04/2020,19,Nuevo León,NL,1,1,46,0,916,0
2020-04-16,16/04/2020,19,Nuevo León,NL,1,2,6,1,50,0
2020-04-16,16/04/2020,19,Nuevo León,NL,2,1,92,1,1046,0
2020-04-16,16/04/2020,19,Nuevo León,NL,2,2,12,2,67,0
2020-04-16,16/04/2020,20,Oaxaca,Oax,1,1,23,0,27,0
2020-04-16,16/04/2020,20,Oaxaca,Oax,1,2,6,1,10,0
2020-04-16,16/04/2020,20,Oaxaca,Oax,2,1,18,2,15,0
2020-04-16,16/04/2020,20,Oaxaca,Oax,2,2,7,1,17,0
2020-04-16,16/04/2020,21,Puebla,Pue,1,1,95,0,138,0
2020-04-16,16/04/2020,21,Puebla,Pue,1,2,46,9,38,0
2020-04-16,16/04/2020,21,Puebla,Pue,2,1,94,3,124,0
2020-04-16,16/04/2020,21,Puebla,Pue,2,2,72,22,44,0
2020-04-16,16/04/2020,22,Querétaro,Qro,1,1,27,1,32,0
2020-04-16,16/04/2020,22,Querétaro,Qro,1,2,7,0,11,0
2020-04-16,16/04/2020,22,Querétaro,Qro,2,1,25,0,25,0
2020-04-16,16/04/2020,22,Querétaro,Qro,2,2,15,4,8,0
2020-04-16,16/04/2020,23,Quintana Roo,Q. Roo,1,1,61,0,63,0
2020-04-16,16/04/2020,23,Quintana Roo,Q. Roo,1,2,33,7,20,0
2020-04-16,16/04/2020,23,Quintana Roo,Q. Roo,2,1,95,1,73,0
2020-04-16,16/04/2020,23,Quintana Roo,Q. Roo,2,2,90,20,35,0
2020-04-16,16/04/2020,24,San Luis Potosí,SLP,1,1,26,0,45,0
2020-04-16,16/04/2020,24,San Luis Potosí,SLP,1,2,1,0,13,0
2020-04-16,16/04/2020,24,San Luis Potosí,SLP,2,1,20,0,29,0
2020-04-16,16/04/2020,24,San Luis Potosí,SLP,2,2,8,4,21,0
2020-04-16,16/04/2020,25,Sinaloa,Sin,1,1,72,2,140,0
2020-04-16,16/04/2020,25,Sinaloa,Sin,1,2,69,14,28,0
2020-04-16,16/04/2020,25,Sinaloa,Sin,2,1,67,1,95,0
2020-04-16,16/04/2020,25,Sinaloa,Sin,2,2,118,23,60,0
2020-04-16,16/04/2020,26,Sonora,Son,1,1,24,1,78,0
2020-04-16,16/04/2020,26,Sonora,Son,1,2,21,8,32,0
2020-04-16,16/04/2020,26,Sonora,Son,2,1,35,0,44,0
2020-04-16,16/04/2020,26,Sonora,Son,2,2,11,2,31,0
2020-04-16,16/04/2020,27,Tabasco,Tab,1,1,82,2,142,0
2020-04-16,16/04/2020,27,Tabasco,Tab,1,2,27,8,22,0
2020-04-16,16/04/2020,27,Tabasco,Tab,2,1,80,3,171,0
2020-04-16,16/04/2020,27,Tabasco,Tab,2,2,49,13,25,0
2020-04-16,16/04/2020,28,Tamaulipas,Tamps,1,1,30,0,63,0
2020-04-16,16/04/2020,28,Tamaulipas,Tamps,1,2,7,2,22,0
2020-04-16,16/04/2020,28,Tamaulipas,Tamps,2,1,33,2,115,0
2020-04-16,16/04/2020,28,Tamaulipas,Tamps,2,2,12,0,25,0
2020-04-16,16/04/2020,29,Tlaxcala,Tlax,1,1,25,0,36,0
2020-04-16,16/04/2020,29,Tlaxcala,Tlax,1,2,3,1,8,0
2020-04-16,16/04/2020,29,Tlaxcala,Tlax,2,1,19,1,36,0
2020-04-16,16/04/2020,29,Tlaxcala,Tlax,2,2,11,2,12,0
2020-04-16,16/04/2020,30,Veracruz,Ver,1,1,30,0,225,0
2020-04-16,16/04/2020,30,Veracruz,Ver,1,2,21,3,36,0
2020-04-16,16/04/2020,30,Veracruz,Ver,2,1,41,0,167,0
2020-04-16,16/04/2020,30,Veracruz,Ver,2,2,29,3,51,0
2020-04-16,16/04/2020,31,Yucatán,Yuc,1,1,54,0,80,0
2020-04-16,16/04/2020,31,Yucatán,Yuc,1,2,6,2,13,0
2020-04-16,16/04/2020,31,Yucatán,Yuc,2,1,54,0,67,0
2020-04-16,16/04/2020,31,Yucatán,Yuc,2,2,22,5,21,0
2020-04-16,16/04/2020,32,Zacatecas,Zac,1,1,5,0,23,0
2020-04-16,16/04/2020,32,Zacatecas,Zac,1,2,1,0,8,0
2020-04-16,16/04/2020,32,Zacatecas,Zac,2,1,6,0,14,0
2020-04-16,16/04/2020,32,Zacatecas,Zac,2,2,6,2,13,0
2020-04-17,17/04/2020,1,Aguascalientes,Ags,1,1,36,0,37,0
2020-04-17,17/04/2020,1,Aguascalientes,Ags,1,2,3,0,7,0
2020-04-17,17/04/2020,1,Aguascalientes,Ags,2,1,31,0,22,0
2020-04-17,17/04/2020,1,Aguascalientes,Ags,2,2,7,2,10,0
2020-04-17,17/04/2020,2,Baja California,BC,1,1,167,1,277,0
2020-04-17,17/04/2020,2,Baja California,BC,1,2,82,7,149,0
2020-04-17,17/04/2020,2,Baja California,BC,2,1,171,0,242,0
2020-04-17,17/04/2020,2,Baja California,BC,2,2,114,24,231,0
2020-04-17,17/04/2020,3,Baja California Sur,BCS,1,1,69,0,164,0
2020-04-17,17/04/2020,3,Baja California Sur,BCS,1,2,6,1,21,0
2020-04-17,17/04/2020,3,Baja California Sur,BCS,2,1,83,2,113,0
2020-04-17,17/04/2020,3,Baja California Sur,BCS,2,2,11,3,20,0
2020-04-17,17/04/2020,4,Campeche,Camp,1,1,5,0,12,0
2020-04-17,17/04/2020,4,Campeche,Camp,1,2,3,1,4,0
2020-04-17,17/04/2020,4,Campeche,Camp,2,1,15,0,14,0
2020-04-17,17/04/2020,4,Campeche,Camp,2,2,6,1,7,0
2020-04-17,17/04/2020,5,Coahuila,Coah,1,1,86,1,452,0
2020-04-17,17/04/2020,5,Coahuila,Coah,1,2,11,6,84,0
2020-04-17,17/04/2020,5,Coahuila,Coah,2,1,112,1,393,0
2020-04-17,17/04/2020,5,Coahuila,Coah,2,2,14,8,64,0
2020-04-17,17/04/2020,6,Colima,Col,1,1,2,0,5,0
2020-04-17,17/04/2020,6,Colima,Col,1,2,2,1,3,0
2020-04-17,17/04/2020,6,Colima,Col,2,1,3,0,10,0
2020-04-17,17/04/2020,6,Colima,Col,2,2,3,1,8,0
2020-04-17,17/04/2020,7,Chiapas,Chis,1,1,13,0,21,0
2020-04-17,17/04/2020,7,Chiapas,Chis,1,2,5,0,8,0
2020-04-17,17/04/2020,7,Chiapas,Chis,2,1,31,0,30,0
2020-04-17,17/04/2020,7,Chiapas,Chis,2,2,11,3,9,0
2020-04-17,17/04/2020,8,Chihuahua,Chih,1,1,15,0,66,0
2020-04-17,17/04/2020,8,Chihuahua,Chih,1,2,29,6,48,0
2020-04-17,17/04/2020,8,Chihuahua,Chih,2,1,16,0,64,0
2020-04-17,17/04/2020,8,Chihuahua,Chih,2,2,54,20,77,0
2020-04-17,17/04/2020,9,Ciudad de México,CDMX,1,1,529,6,941,0
2020-04-17,17/04/2020,9,Ciudad de México,CDMX,1,2,202,26,221,0
2020-04-17,17/04/2020,9,Ciudad de México,CDMX,2,1,639,11,879,0
2020-04-17,17/04/2020,9,Ciudad de México,CDMX,2,2,434,83,358,0
2020-04-17,17/04/2020,10,Durango,Dgo,1,1,6,0,45,0
2020-04-17,17/04/2020,10,Durango,Dgo,1,2,4,1,13,0
2020-04-17,17/04/2020,10,Durango,Dgo,2,1,6,0,32,0
2020-04-17,17/04/2020,10,Durango,Dgo,2,2,4,3,10,0
2020-04-17,17/04/2020,11,Guanajuato,Gto,1,1,40,0,103,0
2020-04-17,17/04/2020,11,Guanajuato,Gto,1,2,17,2,13,0
2020-04-17,17/04/2020,11,Guanajuato,Gto,2,1,42,1,85,0
2020-04-17,17/04/2020,11,Guanajuato,Gto,2,2,15,4,25,0
2020-04-17,17/04/2020,12,Guerrero,Gro,1,1,32,1,56,0
2020-04-17,17/04/2020,12,Guerrero,Gro,1,2,9,5,11,0
2020-04-17,17/04/2020,12,Guerrero,Gro,2,1,40,0,42,0
2020-04-17,17/04/2020,12,Guerrero,Gro,2,2,31,5,21,0
2020-04-17,17/04/2020,13,Hidalgo,Hgo,1,1,19,0,30,0
2020-04-17,17/04/2020,13,Hidalgo,Hgo,1,2,7,2,7,0
2020-04-17,17/04/2020,13,Hidalgo,Hgo,2,1,23,2,17,0
2020-04-17,17/04/2020,13,Hidalgo,Hgo,2,2,26,7,10,0
2020-04-17,17/04/2020,14,Jalisco,Jal,1,1,64,1,278,0
2020-04-17,17/04/2020,14,Jalisco,Jal,1,2,15,2,26,0
2020-04-17,17/04/2020,14,Jalisco,Jal,2,1,85,1,206,0
2020-04-17,17/04/2020,14,Jalisco,Jal,2,2,25,9,42,0
2020-04-17,17/04/2020,15,México,Mex,1,1,253,1,621,0
2020-04-17,17/04/2020,15,México,Mex,1,2,156,15,238,0
2020-04-17,17/04/2020,15,México,Mex,2,1,281,5,485,0
2020-04-17,17/04/2020,15,México,Mex,2,2,312,39,385,0
2020-04-17,17/04/2020,16,Michoacán,Mich,1,1,30,1,112,0
2020-04-17,17/04/2020,16,Michoacán,Mich,1,2,10,3,33,0
2020-04-17,17/04/2020,16,Michoacán,Mich,2,1,31,2,88,0
2020-04-17,17/04/2020,16,Michoacán,Mich,2,2,29,8,22,0
2020-04-17,17/04/2020,17,Morelos,Mor,1,1,16,0,26,0
2020-04-17,17/04/2020,17,Morelos,Mor,1,2,16,4,10,0
2020-04-17,17/04/2020,17,Morelos,Mor,2,1,25,1,19,0
2020-04-17,17/04/2020,17,Morelos,Mor,2,2,24,5,15,0
2020-04-17,17/04/2020,18,Nayarit,Nay,1,1,15,0,26,0
2020-04-17,17/04/2020,18,Nayarit,Nay,1,2,6,3,8,0
2020-04-17,17/04/2020,18,Nayarit,Nay,2,1,6,0,16,0
2020-04-17,17/04/2020,18,Nayarit,Nay,2,2,8,2,7,0
2020-04-17,17/04/2020,19,Nuevo León,NL,1,1,45,0,981,0
2020-04-17,17/04/2020,19,Nuevo León,NL,1,2,6,1,58,0
2020-04-17,17/04/2020,19,Nuevo León,NL,2,1,93,1,1091,0
2020-04-17,17/04/2020,19,Nuevo León,NL,2,2,12,2,95,0
2020-04-17,17/04/2020,20,Oaxaca,Oax,1,1,24,0,29,0
2020-04-17,17/04/2020,20,Oaxaca,Oax,1,2,7,1,7,0
2020-04-17,17/04/2020,20,Oaxaca,Oax,2,1,18,2,15,0
2020-04-17,17/04/2020,20,Oaxaca,Oax,2,2,8,1,22,0
2020-04-17,17/04/2020,21,Puebla,Pue,1,1,95,0,137,0
2020-04-17,17/04/2020,21,Puebla,Pue,1,2,49,11,46,0
2020-04-17,17/04/2020,21,Puebla,Pue,2,1,96,4,124,0
2020-04-17,17/04/2020,21,Puebla,Pue,2,2,75,24,56,0
2020-04-17,17/04/2020,22,Querétaro,Qro,1,1,29,1,35,0
2020-04-17,17/04/2020,22,Querétaro,Qro,1,2,8,0,7,0
2020-04-17,17/04/2020,22,Querétaro,Qro,2,1,25,0,32,0
2020-04-17,17/04/2020,22,Querétaro,Qro,2,2,15,5,11,0
2020-04-17,17/04/2020,23,Quintana Roo,Q. Roo,1,1,61,0,65,0
2020-04-17,17/04/2020,23,Quintana Roo,Q. Roo,1,2,33,7,33,0
2020-04-17,17/04/2020,23,Quintana Roo,Q. Roo,2,1,96,2,83,0
2020-04-17,17/04/2020,23,Quintana Roo,Q. Roo,2,2,92,22,54,0
2020-04-17,17/04/2020,24,San Luis Potosí,SLP,1,1,26,0,47,0
2020-04-17,17/04/2020,24,San Luis Potosí,SLP,1,2,2,0,13,0
2020-04-17,17/04/2020,24,San Luis Potosí,SLP,2,1,21,0,28,0
2020-04-17,17/04/2020,24,San Luis Potosí,SLP,2,2,8,4,20,0
2020-04-17,17/04/2020,25,Sinaloa,Sin,1,1,89,2,129,0
2020-04-17,17/04/2020,25,Sinaloa,Sin,1,2,76,15,50,0
2020-04-17,17/04/2020,25,Sinaloa,Sin,2,1,78,2,96,0
2020-04-17,17/04/2020,25,Sinaloa,Sin,2,2,129,24,71,0
2020-04-17,17/04/2020,26,Sonora,Son,1,1,26,1,82,0
2020-04-17,17/04/2020,26,Sonora,Son,1,2,24,8,37,0
2020-04-17,17/04/2020,26,Sonora,Son,2,1,38,0,43,0
2020-04-17,17/04/2020,26,Sonora,Son,2,2,13,2,35,0
2020-04-17,17/04/2020,27,Tabasco,Tab,1,1,83,3,144,0
2020-04-17,17/04/2020,27,Tabasco,Tab,1,2,29,8,27,0
2020-04-17,17/04/2020,27,Tabasco,Tab,2,1,90,3,169,0
2020-04-17,17/04/2020,27,Tabasco,Tab,2,2,53,14,32,0
2020-04-17,17/04/2020,28,Tamaulipas,Tamps,1,1,35,0,73,0
2020-04-17,17/04/2020,28,Tamaulipas,Tamps,1,2,10,3,24,0
2020-04-17,17/04/2020,28,Tamaulipas,Tamps,2,1,38,2,117,0
2020-04-17,17/04/2020,28,Tamaulipas,Tamps,2,2,12,0,27,0
2020-04-17,17/04/2020,29,Tlaxcala,Tlax,1,1,26,0,47,0
2020-04-17,17/04/2020,29,Tlaxcala,Tlax,1,2,3,1,6,0
2020-04-17,17/04/2020,29,Tlaxcala,Tlax,2,1,21,1,29,0
2020-04-17,17/04/2020,29,Tlaxcala,Tlax,2,2,12,2,11,0
2020-04-17,17/04/2020,30,Veracruz,Ver,1,1,32,0,208,0
2020-04-17,17/04/2020,30,Veracruz,Ver,1,2,22,3,53,0
2020-04-17,17/04/2020,30,Veracruz,Ver,2,1,44,0,170,0
2020-04-17,17/04/2020,30,Veracruz,Ver,2,2,32,4,66,0
2020-04-17,17/04/2020,31,Yucatán,Yuc,1,1,56,0,92,0
2020-04-17,17/04/2020,31,Yucatán,Yuc,1,2,6,2,20,0
2020-04-17,17/04/2020,31,Yucatán,Yuc,2,1,59,0,80,0
2020-04-17,17/04/2020,31,Yucatán,Yuc,2,2,24,6,22,0
2020-04-17,17/04/2020,32,Zacatecas,Zac,1,1,8,0,23,0
2020-04-17,17/04/2020,32,Zacatecas,Zac,1,2,1,0,11,0
2020-04-17,17/04/2020,32,Zacatecas,Zac,2,1,7,0,16,0
2020-04-17,17/04/2020,32,Zacatecas,Zac,2,2,7,2,11,0
2020-04-18,18/04/2020,1,Aguascalientes,Ags,1,1,36,0,41,0
2020-04-18,18/04/2020,1,Aguascalientes,Ags,1,2,3,0,8,0
2020-04-18,18/04/2020,1,Aguascalientes,Ags,2,1,31,0,25,0
2020-04-18,18/04/2020,1,Aguascalientes,Ags,2,2,7,2,8,0
2020-04-18,18/04/2020,2,Baja California,BC,1,1,190,1,259,0
2020-04-18,18/04/2020,2,Baja California,BC,1,2,96,22,133,0
2020-04-18,18/04/2020,2,Baja California,BC,2,1,188,0,225,0
2020-04-18,18/04/2020,2,Baja California,BC,2,2,134,44,206,0
2020-04-18,18/04/2020,3,Baja California Sur,BCS,1,1,71,0,161,0
2020-04-18,18/04/2020,3,Baja California Sur,BCS,1,2,7,1,24,0
2020-04-18,18/04/2020,3,Baja California Sur,BCS,2,1,84,2,110,0
2020-04-18,18/04/2020,3,Baja California Sur,BCS,2,2,11,3,18,0
2020-04-18,18/04/2020,4,Campeche,Camp,1,1,6,0,9,0
2020-04-18,18/04/2020,4,Campeche,Camp,1,2,4,1,4,0
2020-04-18,18/04/2020,4,Campeche,Camp,2,1,18,0,10,0
2020-04-18,18/04/2020,4,Campeche,Camp,2,2,9,1,2,0
2020-04-18,18/04/2020,5,Coahuila,Coah,1,1,88,1,456,0
2020-04-18,18/04/2020,5,Coahuila,Coah,1,2,17,8,72,0
2020-04-18,18/04/2020,5,Coahuila,Coah,2,1,114,1,393,0
2020-04-18,18/04/2020,5,Coahuila,Coah,2,2,19,9,45,0
2020-04-18,18/04/2020,6,Colima,Col,1,1,3,0,4,0
2020-04-18,18/04/2020,6,Colima,Col,1,2,2,1,4,0
2020-04-18,18/04/2020,6,Colima,Col,2,1,3,0,8,0
2020-04-18,18/04/2020,6,Colima,Col,2,2,3,1,5,0
2020-04-18,18/04/2020,7,Chiapas,Chis,1,1,14,0,12,0
2020-04-18,18/04/2020,7,Chiapas,Chis,1,2,6,0,7,0
2020-04-18,18/04/2020,7,Chiapas,Chis,2,1,32,0,30,0
2020-04-18,18/04/2020,7,Chiapas,Chis,2,2,12,3,8,0
2020-04-18,18/04/2020,8,Chihuahua,Chih,1,1,17,0,53,0
2020-04-18,18/04/2020,8,Chihuahua,Chih,1,2,32,8,41,0
2020-04-18,18/04/2020,8,Chihuahua,Chih,2,1,17,0,58,0
2020-04-18,18/04/2020,8,Chihuahua,Chih,2,2,64,22,65,0
2020-04-18,18/04/2020,9,Ciudad de México,CDMX,1,1,570,9,772,0
2020-04-18,18/04/2020,9,Ciudad de México,CDMX,1,2,228,36,182,0
2020-04-18,18/04/2020,9,Ciudad de México,CDMX,2,1,698,14,772,0
2020-04-18,18/04/2020,9,Ciudad de México,CDMX,2,2,488,102,282,0
2020-04-18,18/04/2020,10,Durango,Dgo,1,1,6,0,44,0
2020-04-18,18/04/2020,10,Durango,Dgo,1,2,4,1,11,0
2020-04-18,18/04/2020,10,Durango,Dgo,2,1,6,0,37,0
2020-04-18,18/04/2020,10,Durango,Dgo,2,2,4,3,8,0
2020-04-18,18/04/2020,11,Guanajuato,Gto,1,1,43,0,154,0
2020-04-18,18/04/2020,11,Guanajuato,Gto,1,2,17,3,20,0
2020-04-18,18/04/2020,11,Guanajuato,Gto,2,1,43,1,146,0
2020-04-18,18/04/2020,11,Guanajuato,Gto,2,2,15,5,24,0
2020-04-18,18/04/2020,12,Guerrero,Gro,1,1,32,1,51,0
2020-04-18,18/04/2020,12,Guerrero,Gro,1,2,9,5,11,0
2020-04-18,18/04/2020,12,Guerrero,Gro,2,1,40,0,42,0
2020-04-18,18/04/2020,12,Guerrero,Gro,2,2,31,5,20,0
2020-04-18,18/04/2020,13,Hidalgo,Hgo,1,1,20,0,29,0
2020-04-18,18/04/2020,13,Hidalgo,Hgo,1,2,7,2,8,0
2020-04-18,18/04/2020,13,Hidalgo,Hgo,2,1,26,2,17,0
2020-04-18,18/04/2020,13,Hidalgo,Hgo,2,2,27,8,7,0
2020-04-18,18/04/2020,14,Jalisco,Jal,1,1,64,1,266,0
2020-04-18,18/04/2020,14,Jalisco,Jal,1,2,16,2,26,0
2020-04-18,18/04/2020,14,Jalisco,Jal,2,1,88,1,203,0
2020-04-18,18/04/2020,14,Jalisco,Jal,2,2,27,9,31,0
2020-04-18,18/04/2020,15,México,Mex,1,1,266,1,595,0
2020-04-18,18/04/2020,15,México,Mex,1,2,166,17,217,0
2020-04-18,18/04/2020,15,México,Mex,2,1,295,6,465,0
2020-04-18,18/04/2020,15,México,Mex,2,2,344,45,355,0
2020-04-18,18/04/2020,16,Michoacán,Mich,1,1,33,1,120,0
2020-04-18,18/04/2020,16,Michoacán,Mich,1,2,12,4,29,0
2020-04-18,18/04/2020,16,Michoacán,Mich,2,1,32,3,88,0
2020-04-18,18/04/2020,16,Michoacán,Mich,2,2,31,8,15,0
2020-04-18,18/04/2020,17,Morelos,Mor,1,1,17,0,20,0
2020-04-18,18/04/2020,17,Morelos,Mor,1,2,17,5,10,0
2020-04-18,18/04/2020,17,Morelos,Mor,2,1,27,1,18,0
2020-04-18,18/04/2020,17,Morelos,Mor,2,2,25,5,16,0
2020-04-18,18/04/2020,18,Nayarit,Nay,1,1,16,0,23,0
2020-04-18,18/04/2020,18,Nayarit,Nay,1,2,6,3,8,0
2020-04-18,18/04/2020,18,Nayarit,Nay,2,1,6,0,15,0
2020-04-18,18/04/2020,18,Nayarit,Nay,2,2,9,2,4,0
2020-04-18,18/04/2020,19,Nuevo León,NL,1,1,47,0,978,0
2020-04-18,18/04/2020,19,Nuevo León,NL,1,2,8,1,46,0
2020-04-18,18/04/2020,19,Nuevo León,NL,2,1,97,1,1073,0
2020-04-18,18/04/2020,19,Nuevo León,NL,2,2,17,3,70,0
2020-04-18,18/04/2020,20,Oaxaca,Oax,1,1,27,1,27,0
2020-04-18,18/04/2020,20,Oaxaca,Oax,1,2,7,2,6,0
2020-04-18,18/04/2020,20,Oaxaca,Oax,2,1,20,2,14,0
2020-04-18,18/04/2020,20,Oaxaca,Oax,2,2,9,1,17,0
