yearm,CVE_construccion,anio,mes,month,codigo_actividad,descripcion_actividad,codigo_entidad,entidad,vp_total_entidad,unidad_medida,estatus,Tipo,vp_total_entidad_1
01/09/2020,4,2020,9,septiembre,23,Construcción,14,Jalisco,416203.52066,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,341211.445986
01/10/2020,4,2020,10,octubre,23,Construcción,14,Jalisco,404602.971762,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,276870.817837
01/11/2020,4,2020,11,noviembre,23,Construcción,14,Jalisco,425494.942033,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,175681.62061
01/12/2020,4,2020,12,diciembre,23,Construcción,14,Jalisco,352538.969977,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,301313.632425
01/01/2021,4,2021,1,enero,23,Construcción,14,Jalisco,325474.942575,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,218558.944071
01/02/2021,4,2021,2,febrero,23,Construcción,14,Jalisco,202991.340761,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,256227.445648
01/03/2021,4,2021,3,marzo,23,Construcción,14,Jalisco,317903.531892,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,256693.243378
01/04/2021,4,2021,4,abril,23,Construcción,14,Jalisco,209355.757812,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,191095.737553
01/05/2021,4,2021,5,mayo,23,Construcción,14,Jalisco,169374.445268,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,257491.382532
01/06/2021,4,2021,6,junio,23,Construcción,14,Jalisco,152719.756345,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,253597.880918
01/07/2021,4,2021,7,julio,23,Construcción,14,Jalisco,374971.667969,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,220111.079968
01/08/2021,4,2021,8,agosto,23,Construcción,14,Jalisco,296704.827322,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,329002.626713
01/09/2021,4,2021,9,septiembre,23,Construcción,14,Jalisco,251335.671091,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,416203.52066
01/10/2021,4,2021,10,octubre,23,Construcción,14,Jalisco,229840.239822,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,404602.971762
01/11/2021,4,2021,11,noviembre,23,Construcción,14,Jalisco,236693.692114,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,425494.942033
01/12/2021,4,2021,12,diciembre,23,Construcción,14,Jalisco,445800.044719,Miles de pesos constantes,Cifras definitivas,Transporte y urbanización,352538.969977
01/01/2022,4,2022,1,enero,23,Construcción,14,Jalisco,173292.67176,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,325474.942575
01/02/2022,4,2022,2,febrero,23,Construcción,14,Jalisco,112969.584293,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,202991.340761
01/03/2022,4,2022,3,marzo,23,Construcción,14,Jalisco,297662.222732,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,317903.531892
01/04/2022,4,2022,4,abril,23,Construcción,14,Jalisco,349713.620427,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,209355.757812
01/05/2022,4,2022,5,mayo,23,Construcción,14,Jalisco,362636.541496,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,169374.445268
01/06/2022,4,2022,6,junio,23,Construcción,14,Jalisco,294635.661757,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,152719.756345
01/07/2022,4,2022,7,julio,23,Construcción,14,Jalisco,471169.814132,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,374971.667969
01/08/2022,4,2022,8,agosto,23,Construcción,14,Jalisco,443180.322259,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,296704.827322
01/09/2022,4,2022,9,septiembre,23,Construcción,14,Jalisco,515773.785727,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,251335.671091
01/10/2022,4,2022,10,octubre,23,Construcción,14,Jalisco,462188.254268,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,229840.239822
01/11/2022,4,2022,11,noviembre,23,Construcción,14,Jalisco,676396.141243,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,236693.692114
01/12/2022,4,2022,12,diciembre,23,Construcción,14,Jalisco,845042.916337,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,445800.044719
01/01/2023,4,2023,1,enero,23,Construcción,14,Jalisco,250563.693725,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,173292.67176
01/02/2023,4,2023,2,febrero,23,Construcción,14,Jalisco,281915.949873,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,112969.584293
01/03/2023,4,2023,3,marzo,23,Construcción,14,Jalisco,553973.560134,Miles de pesos constantes,Cifras preliminares,Transporte y urbanización,297662.222732
01/01/2006,5,2006,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/02/2006,5,2006,2,febrero,23,Construcción,14,Jalisco,3845.215824,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/03/2006,5,2006,3,marzo,23,Construcción,14,Jalisco,4319.936046,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/04/2006,5,2006,4,abril,23,Construcción,14,Jalisco,3616.386824,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/05/2006,5,2006,5,mayo,23,Construcción,14,Jalisco,7960.031085,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/06/2006,5,2006,6,junio,23,Construcción,14,Jalisco,8944.595321999999,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/07/2006,5,2006,7,julio,23,Construcción,14,Jalisco,7035.233283,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/08/2006,5,2006,8,agosto,23,Construcción,14,Jalisco,5293.349034,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/09/2006,5,2006,9,septiembre,23,Construcción,14,Jalisco,3067.135332,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/10/2006,5,2006,10,octubre,23,Construcción,14,Jalisco,247.432863,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/11/2006,5,2006,11,noviembre,23,Construcción,14,Jalisco,8132.024436,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/12/2006,5,2006,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,
01/01/2007,5,2007,1,enero,23,Construcción,14,Jalisco,949.106938,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/02/2007,5,2007,2,febrero,23,Construcción,14,Jalisco,1859.075159,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,3845.215824
01/03/2007,5,2007,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,4319.936046
01/04/2007,5,2007,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,3616.386824
01/05/2007,5,2007,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,7960.031085
01/06/2007,5,2007,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,8944.595321999999
01/07/2007,5,2007,7,julio,23,Construcción,14,Jalisco,348.650237,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,7035.233283
01/08/2007,5,2007,8,agosto,23,Construcción,14,Jalisco,3830.349918,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,5293.349034
01/09/2007,5,2007,9,septiembre,23,Construcción,14,Jalisco,5326.61663,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,3067.135332
01/10/2007,5,2007,10,octubre,23,Construcción,14,Jalisco,980.28696,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,247.432863
01/11/2007,5,2007,11,noviembre,23,Construcción,14,Jalisco,5238.244438,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,8132.024436
01/12/2007,5,2007,12,diciembre,23,Construcción,14,Jalisco,171.821858,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2008,5,2008,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,949.106938
01/02/2008,5,2008,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1859.075159
01/03/2008,5,2008,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/04/2008,5,2008,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/05/2008,5,2008,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/06/2008,5,2008,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/07/2008,5,2008,7,julio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,348.650237
01/08/2008,5,2008,8,agosto,23,Construcción,14,Jalisco,1166.341147,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,3830.349918
01/09/2008,5,2008,9,septiembre,23,Construcción,14,Jalisco,1873.476289,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,5326.61663
01/10/2008,5,2008,10,octubre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,980.28696
01/11/2008,5,2008,11,noviembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,5238.244438
01/12/2008,5,2008,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,171.821858
01/01/2009,5,2009,1,enero,23,Construcción,14,Jalisco,26964.349707,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/02/2009,5,2009,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/03/2009,5,2009,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/04/2009,5,2009,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/05/2009,5,2009,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/06/2009,5,2009,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/07/2009,5,2009,7,julio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/08/2009,5,2009,8,agosto,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1166.341147
01/09/2009,5,2009,9,septiembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1873.476289
01/10/2009,5,2009,10,octubre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/11/2009,5,2009,11,noviembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/12/2009,5,2009,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2010,5,2010,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,26964.349707
01/02/2010,5,2010,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/03/2010,5,2010,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/04/2010,5,2010,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/05/2010,5,2010,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/06/2010,5,2010,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/07/2010,5,2010,7,julio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/08/2010,5,2010,8,agosto,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/09/2010,5,2010,9,septiembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/10/2010,5,2010,10,octubre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/11/2010,5,2010,11,noviembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/12/2010,5,2010,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2011,5,2011,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/02/2011,5,2011,2,febrero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/03/2011,5,2011,3,marzo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/04/2011,5,2011,4,abril,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/05/2011,5,2011,5,mayo,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/06/2011,5,2011,6,junio,23,Construcción,14,Jalisco,415.484281,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/07/2011,5,2011,7,julio,23,Construcción,14,Jalisco,5923.376512,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/08/2011,5,2011,8,agosto,23,Construcción,14,Jalisco,1570.517538,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/09/2011,5,2011,9,septiembre,23,Construcción,14,Jalisco,5067.613805,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/10/2011,5,2011,10,octubre,23,Construcción,14,Jalisco,14945.24847,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/11/2011,5,2011,11,noviembre,23,Construcción,14,Jalisco,14863.277276,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/12/2011,5,2011,12,diciembre,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/01/2012,5,2012,1,enero,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/02/2012,5,2012,2,febrero,23,Construcción,14,Jalisco,596.065506,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/03/2012,5,2012,3,marzo,23,Construcción,14,Jalisco,33713.903259,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/04/2012,5,2012,4,abril,23,Construcción,14,Jalisco,26674.793863,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/05/2012,5,2012,5,mayo,23,Construcción,14,Jalisco,33272.998297,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,0
01/06/2012,5,2012,6,junio,23,Construcción,14,Jalisco,0,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,415.484281
01/07/2012,5,2012,7,julio,23,Construcción,14,Jalisco,14169.703242,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,5923.376512
01/08/2012,5,2012,8,agosto,23,Construcción,14,Jalisco,6111.839092,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,1570.517538
01/09/2012,5,2012,9,septiembre,23,Construcción,14,Jalisco,17077.397193,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,5067.613805
01/10/2012,5,2012,10,octubre,23,Construcción,14,Jalisco,5124.293204,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,14945.24847
01/11/2012,5,2012,11,noviembre,23,Construcción,14,Jalisco,14632.503835,Miles de pesos constantes,Cifras definitivas,Petróleo y petroquímica,14863.277276
